champion1,id1,champion2,id2,combo
Soraka,16,Darius,122,0
Soraka,16,Jayce,126,0
Soraka,16,Lissandra,127,0
Soraka,16,Diana,131,0
Soraka,16,Quinn,133,0
Soraka,16,Syndra,134,0
Soraka,16,Aurelion Sol,136,0
Soraka,16,Kayn,141,0
Soraka,16,Zoe,142,0
Soraka,16,Zyra,143,0
Soraka,16,Kai'Sa,145,0
Soraka,16,Seraphine,147,0
Soraka,16,Gnar,150,0
Soraka,16,Zac,154,0
Soraka,16,Yasuo,157,0
Soraka,16,Vel'Koz,161,0
Soraka,16,Taliyah,163,0
Soraka,16,Camille,164,0
Soraka,16,Akshan,166,0
Soraka,16,Bel'Veth,200,0
Soraka,16,Braum,201,0
Soraka,16,Jhin,202,0
Soraka,16,Kindred,203,0
Soraka,16,Zeri,221,0
Soraka,16,Jinx,222,0
Soraka,16,Tahm Kench,223,0
Soraka,16,Viego,234,0
Soraka,16,Senna,235,0
Soraka,16,Lucian,236,0
Soraka,16,Zed,238,0
Soraka,16,Kled,240,0
Soraka,16,Ekko,245,0
Soraka,16,Qiyana,246,0
Soraka,16,Vi,254,0
Soraka,16,Aatrox,266,0
Soraka,16,Nami,267,0
Soraka,16,Azir,268,0
Soraka,16,Yuumi,350,0
Soraka,16,Samira,360,0
Soraka,16,Thresh,412,0
Soraka,16,Illaoi,420,0
Soraka,16,Rek'Sai,421,0
Soraka,16,Ivern,427,0
Soraka,16,Kalista,429,0
Soraka,16,Bard,432,0
Soraka,16,Rakan,497,0
Soraka,16,Xayah,498,0
Soraka,16,Ornn,516,0
Soraka,16,Sylas,517,0
Soraka,16,Neeko,518,0
Soraka,16,Aphelios,523,0
Soraka,16,Rell,526,0
Soraka,16,Pyke,555,0
Soraka,16,Vex,711,0
Soraka,16,Yone,777,0
Soraka,16,Sett,875,0
Soraka,16,Lillia,876,0
Soraka,16,Gwen,887,0
Soraka,16,Renata Glasc,888,0
Teemo,17,Tristana,18,0
Teemo,17,Warwick,19,0
Teemo,17,Nunu & Willump,20,0
Teemo,17,Miss Fortune,21,0
Teemo,17,Ashe,22,0
Teemo,17,Tryndamere,23,0
Teemo,17,Jax,24,0
Teemo,17,Morgana,25,0
Teemo,17,Zilean,26,0
Teemo,17,Singed,27,0
Teemo,17,Evelynn,28,0
Teemo,17,Twitch,29,0
Teemo,17,Karthus,30,0
Teemo,17,Cho'Gath,31,0
Teemo,17,Amumu,32,0
Teemo,17,Rammus,33,0
Teemo,17,Anivia,34,0
Teemo,17,Shaco,35,0
Teemo,17,Dr. Mundo,36,0
Teemo,17,Sona,37,0
Teemo,17,Kassadin,38,0
Teemo,17,Irelia,39,0
Teemo,17,Janna,40,0
Teemo,17,Gangplank,41,0
Teemo,17,Corki,42,0
Teemo,17,Karma,43,0
Teemo,17,Taric,44,0
Teemo,17,Veigar,45,0
Teemo,17,Trundle,48,0
Teemo,17,Swain,50,0
Teemo,17,Caitlyn,51,0
Teemo,17,Blitzcrank,53,0
Teemo,17,Malphite,54,0
Teemo,17,Katarina,55,0
Teemo,17,Nocturne,56,0
Teemo,17,Maokai,57,0
Teemo,17,Renekton,58,0
Teemo,17,Jarvan IV,59,0
Teemo,17,Elise,60,0
Teemo,17,Orianna,61,0
Teemo,17,Wukong,62,0
Teemo,17,Brand,63,0
Teemo,17,Lee Sin,64,0
Teemo,17,Vayne,67,0
Teemo,17,Rumble,68,0
Teemo,17,Cassiopeia,69,0
Teemo,17,Skarner,72,0
Teemo,17,Heimerdinger,74,0
Teemo,17,Nasus,75,0
Teemo,17,Nidalee,76,0
Teemo,17,Udyr,77,0
Teemo,17,Poppy,78,0
Teemo,17,Gragas,79,0
Teemo,17,Pantheon,80,0
Teemo,17,Ezreal,81,0
Teemo,17,Mordekaiser,82,0
Teemo,17,Yorick,83,0
Teemo,17,Akali,84,0
Teemo,17,Kennen,85,0
Teemo,17,Garen,86,0
Teemo,17,Leona,89,0
Teemo,17,Malzahar,90,0
Teemo,17,Talon,91,0
Teemo,17,Riven,92,0
Teemo,17,Kog'Maw,96,0
Teemo,17,Shen,98,0
Teemo,17,Lux,99,0
Teemo,17,Xerath,101,0
Teemo,17,Shyvana,102,0
Teemo,17,Ahri,103,0
Teemo,17,Graves,104,0
Teemo,17,Fizz,105,0
Teemo,17,Volibear,106,0
Teemo,17,Rengar,107,0
Teemo,17,Varus,110,0
Teemo,17,Nautilus,111,0
Teemo,17,Viktor,112,0
Teemo,17,Sejuani,113,0
Teemo,17,Fiora,114,0
Teemo,17,Ziggs,115,0
Teemo,17,Lulu,117,0
Teemo,17,Draven,119,0
Teemo,17,Hecarim,120,0
Teemo,17,Kha'Zix,121,0
Teemo,17,Darius,122,0
Teemo,17,Jayce,126,0
Teemo,17,Lissandra,127,0
Teemo,17,Diana,131,0
Teemo,17,Quinn,133,0
Teemo,17,Syndra,134,0
Teemo,17,Aurelion Sol,136,0
Teemo,17,Kayn,141,0
Teemo,17,Zoe,142,0
Teemo,17,Zyra,143,0
Teemo,17,Kai'Sa,145,0
Teemo,17,Seraphine,147,0
Teemo,17,Gnar,150,0
Teemo,17,Zac,154,0
Teemo,17,Yasuo,157,0
Teemo,17,Vel'Koz,161,0
Teemo,17,Taliyah,163,0
Teemo,17,Camille,164,0
Teemo,17,Akshan,166,0
Teemo,17,Bel'Veth,200,0
Teemo,17,Braum,201,0
Teemo,17,Jhin,202,0
Teemo,17,Kindred,203,0
Teemo,17,Zeri,221,0
Teemo,17,Jinx,222,0
Teemo,17,Tahm Kench,223,0
Teemo,17,Viego,234,0
Teemo,17,Senna,235,0
Teemo,17,Lucian,236,0
Teemo,17,Zed,238,0
Teemo,17,Kled,240,0
Teemo,17,Ekko,245,0
Teemo,17,Qiyana,246,0
Teemo,17,Vi,254,0
Teemo,17,Aatrox,266,0
Teemo,17,Nami,267,0
Teemo,17,Azir,268,0
Teemo,17,Yuumi,350,0
Teemo,17,Samira,360,0
Teemo,17,Thresh,412,0
Teemo,17,Illaoi,420,0
Teemo,17,Rek'Sai,421,0
Teemo,17,Ivern,427,0
Teemo,17,Kalista,429,0
Teemo,17,Bard,432,0
Teemo,17,Rakan,497,0
Teemo,17,Xayah,498,0
Teemo,17,Ornn,516,0
Teemo,17,Sylas,517,0
Teemo,17,Neeko,518,0
Teemo,17,Aphelios,523,0
Teemo,17,Rell,526,0
Teemo,17,Pyke,555,0
Teemo,17,Vex,711,0
Teemo,17,Yone,777,0
Teemo,17,Sett,875,0
Teemo,17,Lillia,876,0
Teemo,17,Gwen,887,0
Teemo,17,Renata Glasc,888,0
Tristana,18,Warwick,19,0
Tristana,18,Nunu & Willump,20,0
Tristana,18,Miss Fortune,21,0
Tristana,18,Ashe,22,0
Tristana,18,Tryndamere,23,0
Tristana,18,Jax,24,0
Tristana,18,Morgana,25,0
Tristana,18,Zilean,26,0
Tristana,18,Singed,27,0
Tristana,18,Evelynn,28,0
Tristana,18,Twitch,29,0
Tristana,18,Karthus,30,0
Tristana,18,Cho'Gath,31,0
Tristana,18,Amumu,32,0
Tristana,18,Rammus,33,0
Tristana,18,Anivia,34,0
Tristana,18,Shaco,35,0
Tristana,18,Dr. Mundo,36,0
Tristana,18,Sona,37,0
Tristana,18,Kassadin,38,0
Tristana,18,Irelia,39,0
Tristana,18,Janna,40,0
Tristana,18,Gangplank,41,0
Tristana,18,Corki,42,0
Tristana,18,Karma,43,0
Tristana,18,Taric,44,0
Tristana,18,Veigar,45,0
Tristana,18,Trundle,48,0
Tristana,18,Swain,50,0
Tristana,18,Caitlyn,51,0
Tristana,18,Blitzcrank,53,0
Tristana,18,Malphite,54,0
Tristana,18,Katarina,55,0
Tristana,18,Nocturne,56,0
Tristana,18,Maokai,57,0
Tristana,18,Renekton,58,0
Tristana,18,Jarvan IV,59,0
Tristana,18,Elise,60,0
Tristana,18,Orianna,61,0
Tristana,18,Wukong,62,0
Tristana,18,Brand,63,0
Tristana,18,Lee Sin,64,0
Tristana,18,Vayne,67,0
Tristana,18,Rumble,68,0
Tristana,18,Cassiopeia,69,0
Tristana,18,Skarner,72,0
Tristana,18,Heimerdinger,74,0
Tristana,18,Nasus,75,0
Tristana,18,Nidalee,76,0
Tristana,18,Udyr,77,0
Tristana,18,Poppy,78,0
Tristana,18,Gragas,79,0
Tristana,18,Pantheon,80,0
Tristana,18,Ezreal,81,0
Tristana,18,Mordekaiser,82,0
Tristana,18,Yorick,83,0
Tristana,18,Akali,84,0
Tristana,18,Kennen,85,0
Tristana,18,Garen,86,0
Tristana,18,Leona,89,0
Tristana,18,Malzahar,90,0
Tristana,18,Talon,91,0
Tristana,18,Riven,92,0
Tristana,18,Kog'Maw,96,0
Tristana,18,Shen,98,0
Tristana,18,Lux,99,0
Tristana,18,Xerath,101,0
Tristana,18,Shyvana,102,0
Tristana,18,Ahri,103,0
Tristana,18,Graves,104,0
Tristana,18,Fizz,105,0
Tristana,18,Volibear,106,0
Tristana,18,Rengar,107,0
Tristana,18,Varus,110,0
Tristana,18,Nautilus,111,0
Tristana,18,Viktor,112,0
Tristana,18,Sejuani,113,0
Tristana,18,Fiora,114,0
Tristana,18,Ziggs,115,0
Tristana,18,Lulu,117,0
Tristana,18,Draven,119,0
Tristana,18,Hecarim,120,0
Tristana,18,Kha'Zix,121,0
Tristana,18,Darius,122,0
Tristana,18,Jayce,126,0
Tristana,18,Lissandra,127,0
Tristana,18,Diana,131,0
Tristana,18,Quinn,133,0
Tristana,18,Syndra,134,0
Tristana,18,Aurelion Sol,136,0
Tristana,18,Kayn,141,0
Tristana,18,Zoe,142,0
Tristana,18,Zyra,143,0
Tristana,18,Kai'Sa,145,0
Tristana,18,Seraphine,147,0
Tristana,18,Gnar,150,0
Tristana,18,Zac,154,0
Tristana,18,Yasuo,157,0
Tristana,18,Vel'Koz,161,0
Tristana,18,Taliyah,163,0
Tristana,18,Camille,164,0
Tristana,18,Akshan,166,0
Tristana,18,Bel'Veth,200,0
Tristana,18,Braum,201,0
Tristana,18,Jhin,202,0
Tristana,18,Kindred,203,0
Tristana,18,Zeri,221,0
Tristana,18,Jinx,222,0
Tristana,18,Tahm Kench,223,0
Tristana,18,Viego,234,0
Tristana,18,Senna,235,0
Tristana,18,Lucian,236,0
Tristana,18,Zed,238,0
Tristana,18,Kled,240,0
Tristana,18,Ekko,245,0
Tristana,18,Qiyana,246,0
Tristana,18,Vi,254,0
Tristana,18,Aatrox,266,0
Tristana,18,Nami,267,0
Tristana,18,Azir,268,0
Tristana,18,Yuumi,350,0
Tristana,18,Samira,360,0
Tristana,18,Thresh,412,0
Tristana,18,Illaoi,420,0
Tristana,18,Rek'Sai,421,0
Tristana,18,Ivern,427,0
Tristana,18,Kalista,429,0
Tristana,18,Bard,432,0
Tristana,18,Rakan,497,0
Tristana,18,Xayah,498,0
Tristana,18,Ornn,516,0
Tristana,18,Sylas,517,0
Tristana,18,Neeko,518,0
Tristana,18,Aphelios,523,0
Tristana,18,Rell,526,0
Tristana,18,Pyke,555,0
Tristana,18,Vex,711,0
Tristana,18,Yone,777,0
Tristana,18,Sett,875,0
Tristana,18,Lillia,876,0
Tristana,18,Gwen,887,0
Tristana,18,Renata Glasc,888,0
Warwick,19,Nunu & Willump,20,0
Warwick,19,Miss Fortune,21,0
Warwick,19,Ashe,22,0
Warwick,19,Tryndamere,23,0
Warwick,19,Jax,24,0
Warwick,19,Morgana,25,0
Warwick,19,Zilean,26,0
Warwick,19,Singed,27,0
Warwick,19,Evelynn,28,0
Warwick,19,Twitch,29,0
Warwick,19,Karthus,30,0
Warwick,19,Cho'Gath,31,0
Warwick,19,Amumu,32,0
Warwick,19,Rammus,33,0
Warwick,19,Anivia,34,0
Warwick,19,Shaco,35,0
Warwick,19,Dr. Mundo,36,0
Warwick,19,Sona,37,0
Warwick,19,Kassadin,38,0
Warwick,19,Irelia,39,0
Warwick,19,Janna,40,0
Warwick,19,Gangplank,41,0
Warwick,19,Corki,42,0
Warwick,19,Karma,43,0
Warwick,19,Taric,44,0
Warwick,19,Veigar,45,0
Warwick,19,Trundle,48,0
Warwick,19,Swain,50,0
Warwick,19,Caitlyn,51,0
Warwick,19,Blitzcrank,53,0
Warwick,19,Malphite,54,0
Warwick,19,Katarina,55,0
Warwick,19,Nocturne,56,0
Warwick,19,Maokai,57,0
Warwick,19,Renekton,58,0
Warwick,19,Jarvan IV,59,0
Warwick,19,Elise,60,0
Warwick,19,Orianna,61,0
Warwick,19,Wukong,62,0
Warwick,19,Brand,63,0
Warwick,19,Lee Sin,64,0
Warwick,19,Vayne,67,0
Warwick,19,Rumble,68,0
Warwick,19,Cassiopeia,69,0
Warwick,19,Skarner,72,0
Warwick,19,Heimerdinger,74,0
Warwick,19,Nasus,75,0
Warwick,19,Nidalee,76,0
Warwick,19,Udyr,77,0
Warwick,19,Poppy,78,0
Warwick,19,Gragas,79,0
Warwick,19,Pantheon,80,0
Warwick,19,Ezreal,81,0
Warwick,19,Mordekaiser,82,0
Warwick,19,Yorick,83,0
Warwick,19,Akali,84,0
Warwick,19,Kennen,85,0
Warwick,19,Garen,86,0
Warwick,19,Leona,89,0
Warwick,19,Malzahar,90,0
Warwick,19,Talon,91,0
Warwick,19,Riven,92,0
Warwick,19,Kog'Maw,96,0
Warwick,19,Shen,98,0
Warwick,19,Lux,99,0
Warwick,19,Xerath,101,0
Warwick,19,Shyvana,102,0
Warwick,19,Ahri,103,0
Warwick,19,Graves,104,0
Warwick,19,Fizz,105,0
Warwick,19,Volibear,106,0
Warwick,19,Rengar,107,0
Warwick,19,Varus,110,0
Warwick,19,Nautilus,111,0
Warwick,19,Viktor,112,0
Warwick,19,Sejuani,113,0
Warwick,19,Fiora,114,0
Warwick,19,Ziggs,115,0
Warwick,19,Lulu,117,0
Warwick,19,Draven,119,0
Warwick,19,Hecarim,120,0
Warwick,19,Kha'Zix,121,0
Warwick,19,Darius,122,0
Warwick,19,Jayce,126,0
Warwick,19,Lissandra,127,0
Warwick,19,Diana,131,0
Warwick,19,Quinn,133,0
Warwick,19,Syndra,134,0
Warwick,19,Aurelion Sol,136,0
Warwick,19,Kayn,141,0
Warwick,19,Zoe,142,0
Warwick,19,Zyra,143,0
Warwick,19,Kai'Sa,145,0
Warwick,19,Seraphine,147,0
Warwick,19,Gnar,150,0
Warwick,19,Zac,154,0
Warwick,19,Yasuo,157,0
Warwick,19,Vel'Koz,161,0
Warwick,19,Taliyah,163,0
Warwick,19,Camille,164,0
Warwick,19,Akshan,166,0
Warwick,19,Bel'Veth,200,0
Warwick,19,Braum,201,0
Warwick,19,Jhin,202,0
Warwick,19,Kindred,203,0
Warwick,19,Zeri,221,0
Warwick,19,Jinx,222,0
Warwick,19,Tahm Kench,223,0
Warwick,19,Viego,234,0
Warwick,19,Senna,235,0
Warwick,19,Lucian,236,0
Warwick,19,Zed,238,0
Warwick,19,Kled,240,0
Warwick,19,Ekko,245,0
Warwick,19,Qiyana,246,0
Warwick,19,Vi,254,0
Warwick,19,Aatrox,266,0
Warwick,19,Nami,267,0
Warwick,19,Azir,268,0
Warwick,19,Yuumi,350,0
Warwick,19,Samira,360,0
Warwick,19,Thresh,412,0
Warwick,19,Illaoi,420,0
Warwick,19,Rek'Sai,421,0
Warwick,19,Ivern,427,0
Warwick,19,Kalista,429,0
Warwick,19,Bard,432,0
Warwick,19,Rakan,497,0
Warwick,19,Xayah,498,0
Warwick,19,Ornn,516,0
Warwick,19,Sylas,517,0
Warwick,19,Neeko,518,0
Warwick,19,Aphelios,523,0
Warwick,19,Rell,526,0
Warwick,19,Pyke,555,0
Warwick,19,Vex,711,0
Warwick,19,Yone,777,0
Warwick,19,Sett,875,0
Warwick,19,Lillia,876,0
Warwick,19,Gwen,887,0
Warwick,19,Renata Glasc,888,0
Nunu & Willump,20,Miss Fortune,21,0
Nunu & Willump,20,Ashe,22,0
Nunu & Willump,20,Tryndamere,23,0
Nunu & Willump,20,Jax,24,0
Nunu & Willump,20,Morgana,25,0
Nunu & Willump,20,Zilean,26,0
Nunu & Willump,20,Singed,27,0
Nunu & Willump,20,Evelynn,28,0
Nunu & Willump,20,Twitch,29,0
Nunu & Willump,20,Karthus,30,0
Nunu & Willump,20,Cho'Gath,31,0
Nunu & Willump,20,Amumu,32,0
Nunu & Willump,20,Rammus,33,0
Nunu & Willump,20,Anivia,34,0
Nunu & Willump,20,Shaco,35,0
Nunu & Willump,20,Dr. Mundo,36,0
Nunu & Willump,20,Sona,37,0
Nunu & Willump,20,Kassadin,38,0
Nunu & Willump,20,Irelia,39,0
Nunu & Willump,20,Janna,40,0
Nunu & Willump,20,Gangplank,41,0
Nunu & Willump,20,Corki,42,0
Nunu & Willump,20,Karma,43,0
Nunu & Willump,20,Taric,44,0
Nunu & Willump,20,Veigar,45,0
Nunu & Willump,20,Trundle,48,0
Nunu & Willump,20,Swain,50,0
Nunu & Willump,20,Caitlyn,51,0
Nunu & Willump,20,Blitzcrank,53,0
Nunu & Willump,20,Malphite,54,0
Nunu & Willump,20,Katarina,55,0
Nunu & Willump,20,Nocturne,56,0
Nunu & Willump,20,Maokai,57,0
Nunu & Willump,20,Renekton,58,0
Nunu & Willump,20,Jarvan IV,59,0
Nunu & Willump,20,Elise,60,0
Nunu & Willump,20,Orianna,61,0
Nunu & Willump,20,Wukong,62,0
Nunu & Willump,20,Brand,63,0
Nunu & Willump,20,Lee Sin,64,0
Nunu & Willump,20,Vayne,67,0
Nunu & Willump,20,Rumble,68,0
Nunu & Willump,20,Cassiopeia,69,0
Nunu & Willump,20,Skarner,72,0
Nunu & Willump,20,Heimerdinger,74,0
Nunu & Willump,20,Nasus,75,0
Nunu & Willump,20,Nidalee,76,0
Nunu & Willump,20,Udyr,77,0
Nunu & Willump,20,Poppy,78,0
Nunu & Willump,20,Gragas,79,0
Nunu & Willump,20,Pantheon,80,0
Nunu & Willump,20,Ezreal,81,0
Nunu & Willump,20,Mordekaiser,82,0
Nunu & Willump,20,Yorick,83,0
Nunu & Willump,20,Akali,84,0
Nunu & Willump,20,Kennen,85,0
Nunu & Willump,20,Garen,86,0
Nunu & Willump,20,Leona,89,0
Nunu & Willump,20,Malzahar,90,0
Nunu & Willump,20,Talon,91,0
Nunu & Willump,20,Riven,92,0
Nunu & Willump,20,Kog'Maw,96,0
Nunu & Willump,20,Shen,98,0
Nunu & Willump,20,Lux,99,0
Nunu & Willump,20,Xerath,101,0
Nunu & Willump,20,Shyvana,102,0
Nunu & Willump,20,Ahri,103,0
Nunu & Willump,20,Graves,104,0
Nunu & Willump,20,Fizz,105,0
Nunu & Willump,20,Volibear,106,0
Nunu & Willump,20,Rengar,107,0
Nunu & Willump,20,Varus,110,0
Nunu & Willump,20,Nautilus,111,0
Nunu & Willump,20,Viktor,112,0
Nunu & Willump,20,Sejuani,113,0
Nunu & Willump,20,Fiora,114,0
Nunu & Willump,20,Ziggs,115,0
Nunu & Willump,20,Lulu,117,0
Nunu & Willump,20,Draven,119,0
Nunu & Willump,20,Hecarim,120,0
Nunu & Willump,20,Kha'Zix,121,0
Nunu & Willump,20,Darius,122,0
Nunu & Willump,20,Jayce,126,0
Nunu & Willump,20,Lissandra,127,0
Nunu & Willump,20,Diana,131,0
Nunu & Willump,20,Quinn,133,0
Nunu & Willump,20,Syndra,134,0
Nunu & Willump,20,Aurelion Sol,136,0
Nunu & Willump,20,Kayn,141,0
Nunu & Willump,20,Zoe,142,0
Nunu & Willump,20,Zyra,143,0
Nunu & Willump,20,Kai'Sa,145,0
Nunu & Willump,20,Seraphine,147,0
Nunu & Willump,20,Gnar,150,0
Nunu & Willump,20,Zac,154,0
Nunu & Willump,20,Yasuo,157,0
Nunu & Willump,20,Vel'Koz,161,0
Nunu & Willump,20,Taliyah,163,0
Nunu & Willump,20,Camille,164,0
Nunu & Willump,20,Akshan,166,0
Nunu & Willump,20,Bel'Veth,200,0
Nunu & Willump,20,Braum,201,0
Nunu & Willump,20,Jhin,202,0
Nunu & Willump,20,Kindred,203,0
Nunu & Willump,20,Zeri,221,0
Nunu & Willump,20,Jinx,222,0
Nunu & Willump,20,Tahm Kench,223,0
Nunu & Willump,20,Viego,234,0
Nunu & Willump,20,Senna,235,0
Nunu & Willump,20,Lucian,236,0
Nunu & Willump,20,Zed,238,0
Nunu & Willump,20,Kled,240,0
Nunu & Willump,20,Ekko,245,0
Nunu & Willump,20,Qiyana,246,0
Nunu & Willump,20,Vi,254,0
Nunu & Willump,20,Aatrox,266,0
Nunu & Willump,20,Nami,267,0
Nunu & Willump,20,Azir,268,0
Nunu & Willump,20,Yuumi,350,0
Nunu & Willump,20,Samira,360,0
Nunu & Willump,20,Thresh,412,0
Nunu & Willump,20,Illaoi,420,0
Nunu & Willump,20,Rek'Sai,421,0
Nunu & Willump,20,Ivern,427,0
Nunu & Willump,20,Kalista,429,0
Nunu & Willump,20,Bard,432,0
Nunu & Willump,20,Rakan,497,0
Nunu & Willump,20,Xayah,498,0
Nunu & Willump,20,Ornn,516,0
Nunu & Willump,20,Sylas,517,0
Nunu & Willump,20,Neeko,518,0
Nunu & Willump,20,Aphelios,523,0
Nunu & Willump,20,Rell,526,0
Nunu & Willump,20,Pyke,555,0
Nunu & Willump,20,Vex,711,0
Nunu & Willump,20,Yone,777,0
Nunu & Willump,20,Sett,875,0
Nunu & Willump,20,Lillia,876,0
Nunu & Willump,20,Gwen,887,0
Nunu & Willump,20,Renata Glasc,888,0
Miss Fortune,21,Ashe,22,0
Miss Fortune,21,Tryndamere,23,0
Miss Fortune,21,Jax,24,0
Miss Fortune,21,Morgana,25,0
Miss Fortune,21,Zilean,26,0
Miss Fortune,21,Singed,27,0
Miss Fortune,21,Evelynn,28,0
Miss Fortune,21,Twitch,29,0
Miss Fortune,21,Karthus,30,0
Miss Fortune,21,Cho'Gath,31,0
Miss Fortune,21,Amumu,32,0
Miss Fortune,21,Rammus,33,0
Miss Fortune,21,Anivia,34,0
Miss Fortune,21,Shaco,35,0
Miss Fortune,21,Dr. Mundo,36,0
Miss Fortune,21,Sona,37,0
Miss Fortune,21,Kassadin,38,0
Miss Fortune,21,Irelia,39,0
Miss Fortune,21,Janna,40,0
Miss Fortune,21,Gangplank,41,0
Miss Fortune,21,Corki,42,0
Miss Fortune,21,Karma,43,0
Miss Fortune,21,Taric,44,0
Miss Fortune,21,Veigar,45,0
Miss Fortune,21,Trundle,48,0
Miss Fortune,21,Swain,50,0
Miss Fortune,21,Caitlyn,51,0
Miss Fortune,21,Blitzcrank,53,0
Miss Fortune,21,Malphite,54,0
Miss Fortune,21,Katarina,55,0
Miss Fortune,21,Nocturne,56,0
Miss Fortune,21,Maokai,57,0
Miss Fortune,21,Renekton,58,0
Miss Fortune,21,Jarvan IV,59,0
Miss Fortune,21,Elise,60,0
Miss Fortune,21,Orianna,61,0
Miss Fortune,21,Wukong,62,0
Miss Fortune,21,Brand,63,0
Miss Fortune,21,Lee Sin,64,0
Miss Fortune,21,Vayne,67,0
Miss Fortune,21,Rumble,68,0
Miss Fortune,21,Cassiopeia,69,0
Miss Fortune,21,Skarner,72,0
Miss Fortune,21,Heimerdinger,74,0
Miss Fortune,21,Nasus,75,0
Miss Fortune,21,Nidalee,76,0
Miss Fortune,21,Udyr,77,0
Miss Fortune,21,Poppy,78,0
Miss Fortune,21,Gragas,79,0
Miss Fortune,21,Pantheon,80,0
Miss Fortune,21,Ezreal,81,0
Miss Fortune,21,Mordekaiser,82,0
Miss Fortune,21,Yorick,83,0
Miss Fortune,21,Akali,84,0
Miss Fortune,21,Kennen,85,0
Miss Fortune,21,Garen,86,0
Miss Fortune,21,Leona,89,0
Miss Fortune,21,Malzahar,90,0
Miss Fortune,21,Talon,91,0
Miss Fortune,21,Riven,92,0
Miss Fortune,21,Kog'Maw,96,0
Miss Fortune,21,Shen,98,0
Miss Fortune,21,Lux,99,0
Miss Fortune,21,Xerath,101,0
Miss Fortune,21,Shyvana,102,0
Miss Fortune,21,Ahri,103,0
Miss Fortune,21,Graves,104,0
Miss Fortune,21,Fizz,105,0
Miss Fortune,21,Volibear,106,0
Miss Fortune,21,Rengar,107,0
Miss Fortune,21,Varus,110,0
Miss Fortune,21,Nautilus,111,0
Miss Fortune,21,Viktor,112,0
Miss Fortune,21,Sejuani,113,0
Miss Fortune,21,Fiora,114,0
Miss Fortune,21,Ziggs,115,0
Miss Fortune,21,Lulu,117,0
Miss Fortune,21,Draven,119,0
Miss Fortune,21,Hecarim,120,0
Miss Fortune,21,Kha'Zix,121,0
Miss Fortune,21,Darius,122,0
Miss Fortune,21,Jayce,126,0
Miss Fortune,21,Lissandra,127,0
Miss Fortune,21,Diana,131,0
Miss Fortune,21,Quinn,133,0
Miss Fortune,21,Syndra,134,0
Miss Fortune,21,Aurelion Sol,136,0
Miss Fortune,21,Kayn,141,0
Miss Fortune,21,Zoe,142,0
Miss Fortune,21,Zyra,143,0
Miss Fortune,21,Kai'Sa,145,0
Miss Fortune,21,Seraphine,147,0
Miss Fortune,21,Gnar,150,0
Miss Fortune,21,Zac,154,0
Miss Fortune,21,Yasuo,157,0
Miss Fortune,21,Vel'Koz,161,0
Miss Fortune,21,Taliyah,163,0
Miss Fortune,21,Camille,164,0
Miss Fortune,21,Akshan,166,0
Miss Fortune,21,Bel'Veth,200,0
Miss Fortune,21,Braum,201,0
Miss Fortune,21,Jhin,202,0
Miss Fortune,21,Kindred,203,0
Miss Fortune,21,Zeri,221,0
Miss Fortune,21,Jinx,222,0
Miss Fortune,21,Tahm Kench,223,0
Miss Fortune,21,Viego,234,0
Miss Fortune,21,Senna,235,0
Miss Fortune,21,Lucian,236,0
Miss Fortune,21,Zed,238,0
Miss Fortune,21,Kled,240,0
Miss Fortune,21,Ekko,245,0
Miss Fortune,21,Qiyana,246,0
Miss Fortune,21,Vi,254,0
Miss Fortune,21,Aatrox,266,0
Miss Fortune,21,Nami,267,0
Miss Fortune,21,Azir,268,0
Miss Fortune,21,Yuumi,350,0
Miss Fortune,21,Samira,360,0
Miss Fortune,21,Thresh,412,0
Miss Fortune,21,Illaoi,420,0
Miss Fortune,21,Rek'Sai,421,0
Miss Fortune,21,Ivern,427,0
Miss Fortune,21,Kalista,429,0
Miss Fortune,21,Bard,432,0
Miss Fortune,21,Rakan,497,0
Miss Fortune,21,Xayah,498,0
Miss Fortune,21,Ornn,516,0
Miss Fortune,21,Sylas,517,0
Miss Fortune,21,Neeko,518,0
Miss Fortune,21,Aphelios,523,0
Miss Fortune,21,Rell,526,0
Miss Fortune,21,Pyke,555,0
Miss Fortune,21,Vex,711,0
Miss Fortune,21,Yone,777,0
Miss Fortune,21,Sett,875,0
Miss Fortune,21,Lillia,876,0
Miss Fortune,21,Gwen,887,0
Miss Fortune,21,Renata Glasc,888,0
Ashe,22,Tryndamere,23,0
Ashe,22,Jax,24,0
Ashe,22,Morgana,25,0
Ashe,22,Zilean,26,0
Ashe,22,Singed,27,0
Ashe,22,Evelynn,28,0
Ashe,22,Twitch,29,0
Ashe,22,Karthus,30,0
Ashe,22,Cho'Gath,31,0
Ashe,22,Amumu,32,0
Ashe,22,Rammus,33,0
Ashe,22,Anivia,34,0
Ashe,22,Shaco,35,0
Ashe,22,Dr. Mundo,36,0
Ashe,22,Sona,37,0
Ashe,22,Kassadin,38,0
Ashe,22,Irelia,39,0
Ashe,22,Janna,40,0
Ashe,22,Gangplank,41,0
Ashe,22,Corki,42,0
Ashe,22,Karma,43,0
Ashe,22,Taric,44,0
Ashe,22,Veigar,45,0
Ashe,22,Trundle,48,0
Ashe,22,Swain,50,0
Ashe,22,Caitlyn,51,0
Ashe,22,Blitzcrank,53,0
Ashe,22,Malphite,54,0
Ashe,22,Katarina,55,0
Ashe,22,Nocturne,56,0
Ashe,22,Maokai,57,0
Ashe,22,Renekton,58,0
Ashe,22,Jarvan IV,59,0
