Top_counterScore,Jug_counterScore,Mid_counterScore,Bot_counterScore,Uti_counterScore,diff_TeamAttackScore,diff_TeamDefenseScore,diff_TeamWinRate,diff_TeamComboCount,diff_TeamControlScore,diff_TeamGoldAbility,Team1_AttackDefenseBalanceScore,Team2_AttackDefenseBalanceScore,TeamVictory
0.0,0.0,0.0,0.0,767.3846153846154,7.169999999999959,27.252000000000066,2.0700000000000003,-1.0,-0.08994000000000002,11.592859999999973,-170.22400000000005,-150.14199999999994,100
0.0,0.0,0.0,0.0,0.0,228.764,59.524,-1.838000000000001,0.0,-0.08889999999999998,72.64048000000003,-140.736,-309.976,200
-252.52,-911.7575757575758,-92.53125,-970.7397260273972,93.31623931623932,-41.059999999999945,73.28999999999996,-4.384,0.0,1.1253799999999998,-2.926119999999969,-244.29399999999998,-129.94400000000007,100
