Top_counterScore,Jug_counterScore,Mid_counterScore,Bot_counterScore,Uti_counterScore,diff_TeamAttackScore,diff_TeamDefenseScore,diff_TeamWinRate,diff_TeamComboCount,diff_TeamControlScore,diff_TeamGoldAbility,Team1_AttackDefenseBalanceScore,Team2_AttackDefenseBalanceScore,TeamVictory
0.0,0.0,0.0,0.0,1164.7,23.795999999999935,19.567999999999984,12.725999999999999,-1.0,-0.08994000000000002,13.663580000000024,-151.65600000000006,-155.88400000000001,100
0.0,0.0,0.0,0.0,0.0,170.586,49.70399999999995,-7.6200000000000045,0.0,-0.08889999999999998,62.71125999999998,-139.29599999999994,-260.178,200
996.2745098039215,-590.6326530612245,-778.5593220338983,-1806.3333333333333,-280.4888438133874,22.948000000000093,66.48199999999997,2.165999999999997,0.0,1.1253799999999998,16.41156000000001,-213.58799999999997,-170.0540000000001,100
