Top_counterScore,Jug_counterScore,Mid_counterScore,Bot_counterScore,Uti_counterScore,diff_TeamAttackScore,diff_TeamDefenseScore,diff_TeamWinRate,diff_TeamComboCount,diff_TeamControlScore,Team1_AttackDefenseBalanceScore,Team2_AttackDefenseBalanceScore,TeamVictory
-569.7692307692307,0.0,0.0,0.0,0.0,-26.72800000000001,-85.524,-2.4739999999999966,-1,-0.42042,-170.62,-229.416,100
-653.5873015873016,0.0,0.0,0.0,0.0,10.101999999999975,0.6220000000000709,-0.0859999999999985,0,-0.12484,-168.97600000000006,-178.45599999999996,200
-714.3157894736842,0.0,0.0,0.0,0.0,0.5339999999999918,35.23799999999994,0.1379999999999981,0,-0.20374,-202.664,-167.96000000000004,200
-455.45454545454544,0.0,1768.857142857143,0.0,0.0,-31.714,-62.08600000000001,-5.3160000000000025,-1,-0.0823999999999999,-153.022,-183.394,200
640.6842105263158,0.0,0.0,0.0,0.0,-26.139999999999983,71.98800000000006,-3.2580000000000027,1,0.3454,-263.154,-165.02599999999995,200
-913.695652173913,0.0,0.0,0.0,0.0,9.964,71.24400000000003,2.618000000000002,0,0.60294,-177.13,-115.84999999999997,100
0.0,0.0,0.0,0.0,0.0,-9.40799999999996,-30.158000000000012,-5.418000000000006,0,-0.37332,-163.64199999999994,-184.392,200
616.7058823529412,0.0,0.0,0.0,0.0,-19.60999999999996,32.91399999999999,-2.073999999999998,0,0.0861999999999999,-243.156,-190.6320000000001,200
-1013.68,0.0,0.0,0.0,0.0,13.988,-15.794000000000096,-2.039999999999999,0,0.0350199999999999,-157.89999999999992,-187.682,200
-402.44444444444446,0.0,0.0,0.0,0.0,40.363999999999976,-15.127999999999927,6.452000000000005,0,0.1002999999999999,-163.69200000000006,-219.184,100
0.0,0.0,0.0,0.0,0.0,18.56599999999997,25.21000000000004,-3.2779999999999987,0,0.0796399999999999,-143.51799999999997,-136.8739999999999,100
0.0,0.0,0.0,0.0,0.0,29.055999999999983,-54.95400000000007,1.4699999999999989,0,-0.32596,-153.296,-237.30600000000004,100
0.0,0.0,1488.090909090909,0.0,0.0,19.855999999999995,36.86599999999999,3.240000000000002,0,-0.1567,-176.71800000000002,-159.70800000000003,100
0.0,0.0,0.0,0.0,0.0,47.16599999999994,-48.32399999999996,-2.6140000000000043,0,0.2047,-140.59400000000005,-236.08399999999995,200
-804.3962264150944,0.0,0.0,0.0,0.0,45.582,39.634000000000015,1.1199999999999974,0,0.06994,-161.926,-167.87399999999997,200
1775.8947368421052,0.0,0.0,0.0,0.0,-5.271999999999991,9.103999999999928,-5.466000000000001,0,0.1415599999999999,-175.366,-160.99000000000007,200
501.6666666666667,0.0,0.0,0.0,0.0,-61.428,19.60200000000009,0.0319999999999964,0,0.32398,-264.5760000000001,-183.546,100
1847.611111111111,0.0,0.0,0.0,0.0,-26.841999999999985,-21.370000000000005,3.945999999999998,0,-0.2587400000000001,-186.04999999999995,-180.578,100
-2606.714285714286,0.0,0.0,0.0,0.0,-58.96199999999999,-9.783999999999992,0.0120000000000004,0,0.1527999999999999,-192.008,-142.82999999999998,100
1670.142857142857,0.0,0.0,0.0,0.0,-56.125999999999976,-106.97199999999998,2.362000000000002,0,0.14908,-118.24400000000004,-169.09000000000003,100
-676.9166666666666,0.0,0.0,0.0,0.0,-20.79200000000003,45.182000000000016,2.837999999999994,0,0.1095999999999999,-203.5240000000001,-137.55,100
498.4736842105263,0.0,0.0,0.0,0.0,-8.836000000000013,6.925999999999931,1.4280000000000044,1,0.43434,-189.956,-174.19400000000002,100
0.0,0.0,491.54545454545456,0.0,0.0,-76.60399999999998,-78.43799999999999,-1.0579999999999998,0,0.46846,-168.57999999999998,-170.414,200
633.65625,0.0,0.0,0.0,0.0,3.365999999999985,27.89799999999991,8.308,-1,-0.2238199999999999,-184.474,-159.94200000000006,200
0.0,0.0,0.0,0.0,0.0,-35.77199999999999,-9.562000000000012,6.689999999999998,0,0.5070999999999999,-201.752,-175.54200000000003,100
0.0,0.0,0.0,0.0,0.0,-47.408000000000015,30.80600000000004,4.884,0,0.0026399999999999,-211.80200000000008,-133.58800000000002,100
633.65625,0.0,0.0,0.0,0.0,109.702,93.18399999999995,5.170000000000002,0,0.0378399999999999,-192.454,-208.97200000000004,100
0.0,0.0,0.0,0.0,0.0,111.41799999999996,10.168000000000006,-1.1119999999999948,0,-0.40898,-185.64,-286.89,200
-57.35135135135136,0.0,0.0,0.0,0.0,16.175999999999988,97.048,0.4299999999999997,0,-0.02406,-255.244,-174.37199999999996,100
0.0,0.0,0.0,0.0,0.0,-32.934000000000026,-32.087999999999965,-1.0919999999999987,0,0.0620399999999999,-183.1440000000001,-182.298,100
0.0,0.0,0.0,0.0,0.0,42.49800000000005,17.800000000000068,-4.582000000000001,0,-0.35122,-114.438,-139.13599999999997,100
0.0,0.0,0.0,0.0,0.0,12.711999999999987,-14.581999999999994,-2.8939999999999984,0,0.26616,-176.548,-203.842,200
-282.42857142857144,0.0,0.0,0.0,0.0,28.341999999999985,45.41000000000008,1.4540000000000006,0,-0.2723599999999999,-163.30200000000008,-146.23399999999998,100
0.0,0.0,0.0,0.0,0.0,-60.608,-90.88200000000006,1.268000000000001,1,0.3037999999999999,-165.524,-195.7980000000001,200
0.0,0.0,0.0,0.0,0.0,-12.315999999999974,-67.32199999999989,-7.966000000000001,0,0.1131799999999999,-126.17000000000009,-181.176,200
-3194.4,0.0,0.0,0.0,0.0,31.803999999999974,1.552000000000021,2.2719999999999985,-1,-0.37878,-165.74599999999998,-195.99799999999996,200
55.69767441860465,0.0,0.0,0.0,0.0,-6.6200000000000045,-4.213999999999942,2.8159999999999954,0,0.5289999999999999,-163.73200000000008,-161.32600000000002,100
0.0,0.0,0.0,0.0,0.0,18.47800000000001,-41.28800000000001,-0.0180000000000006,0,0.08104,-132.262,-192.028,200
0.0,0.0,0.0,0.0,0.0,-51.30200000000002,17.58400000000006,-8.328000000000003,-1,0.1042,-179.10400000000004,-110.21799999999996,200
55.69767441860465,0.0,0.0,0.0,0.0,5.425999999999988,26.44399999999996,3.979999999999997,1,0.1839600000000001,-170.87,-149.85200000000003,100
0.0,0.0,0.0,0.0,0.0,17.045999999999992,187.964,3.3759999999999977,0,-0.12122,-261.80800000000005,-90.89000000000004,200
319.25925925925924,0.0,0.0,0.0,0.0,-36.30200000000002,19.526000000000067,6.665999999999997,0,0.1409199999999999,-252.47400000000005,-196.646,100
1159.142857142857,0.0,0.0,0.0,0.0,24.22800000000001,41.04600000000005,-1.7340000000000018,0,-0.20958,-173.66800000000006,-156.85000000000002,200
-958.0,0.0,0.0,0.0,0.0,38.55000000000001,-36.722000000000094,1.0,0,-0.41756,-174.17599999999993,-249.44800000000004,100
138.45454545454547,0.0,0.0,0.0,0.0,-14.339999999999977,38.69799999999998,1.4519999999999982,0,0.11986,-161.14599999999996,-108.108,100
0.0,0.0,0.0,0.0,0.0,21.125999999999976,-30.553999999999974,-1.1340000000000003,0,-0.1095400000000001,-117.28600000000006,-168.966,100
0.0,0.0,0.0,0.0,0.0,-8.216000000000008,16.323999999999955,-1.1600000000000037,0,0.10642,-188.534,-163.99400000000003,100
-406.7,0.0,0.0,0.0,0.0,7.632000000000062,-19.120000000000005,-2.087999999999994,0,0.1676999999999999,-164.10399999999993,-190.856,200
0.0,0.0,0.0,0.0,0.0,-26.227999999999952,-3.048000000000002,1.7079999999999984,0,0.11324,-158.56599999999997,-135.38600000000002,100
0.0,0.0,-968.0,0.0,0.0,-9.848000000000011,-11.372000000000073,4.421999999999997,0,0.4072599999999999,-157.7,-159.22400000000005,200
