,Top_counterScore,Jug_counterScore,Mid_counterScore,Bot_counterScore,Uti_counterScore,diff_TeamAttackScore,diff_TeamDefenseScore,diff_TeamWinRate,diff_TeamComboCount,diff_TeamControlScore,Team1_AttackDefenseBalanceScore,Team2_AttackDefenseBalanceScore,TeamVictory
0,-394.1979166666667,0.0,0.0,0.0,0.0,17.196000000000026,37.15599999999995,1.078000000000003,0.0,-0.34843999999999997,-202.83399999999995,-182.87400000000002,200
1,-134.28571428571428,0.0,0.0,0.0,0.0,71.04399999999998,44.049999999999955,-1.9799999999999969,0.0,0.20230000000000004,-79.726,-106.72000000000003,200
2,-2097.6195652173915,336.59183673469386,0.0,0.0,0.0,-7.442000000000007,62.91399999999999,1.1000000000000014,0.0,-0.22506000000000004,-214.73800000000006,-144.38200000000006,200
3,-556.5833333333334,0.0,0.0,0.0,0.0,-32.322000000000116,-91.78200000000004,1.1039999999999992,0.0,-0.45458000000000004,-174.9860000000001,-234.44600000000003,100
4,713.8823529411765,0.0,0.0,0.0,0.0,9.09199999999987,-97.4899999999999,-1.475999999999999,0.0,-0.35302,-78.14400000000012,-184.72599999999989,200
